Date,Color,color,base_color,simple_color,single_color,color_has_multi,color_has_blue,color_has_orange,color_has_red,color_has_grey,color_has_gold,color_has_white,color_has_tan,color_has_brown,color_has_black,Breed,Purebred,CKC Class,ckc_class,Sex,State,Name,DateCreated
2004-05-15,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Maltese X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,matched,Cody,2004-05-17
2004-05-17,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Great Pyrenees,Great Pyrenees,Working Dog,working,M,lost,Dau Dau,2004-05-17
2004-05-18,Beige & White,White & Beige,white & beige,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Poodle X ShihTzu,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Bailey,2004-05-18
2004-05-18,Blonde,Blonde,blond,gold,gold,0,0,0,0,0,1,0,0,0,0,Lab X Ridge X Pit,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Finnigan,2004-05-18
2004-05-18,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Husky X approx 50lbs,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,matched,Salish,2004-05-19
2004-05-19,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Min Pin,Miniature Pinscher,Toy Dog,toy,M,lost,Lucky,2004-05-19
2004-05-19,Bindle,Bindle,brindle,?,,0,0,0,0,0,0,0,0,0,0,Greyhound,Greyhound,Hound,hound,M/N,matched,Ripley,2004-05-19
2004-05-20,Tan & White,Tan & White,tan & white,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Pomeranian,Pomeranian,Toy Dog,toy,M,lost,Gizmo,2004-05-20
2004-05-19,Cream,Cream,cream,white,white,0,0,0,0,0,0,1,0,0,0,German Spitz,German Spitz,Non-Sporting Dog,nonsporting,F,found,,2004-05-20
2004-05-21,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Border Collie,Border Collie,Herding Dog,herding,F/S,matched,Sadie,2004-05-21
2004-05-21,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab X Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,F,matched,Sadie,2004-05-21
2004-05-21,Yellow & White,White & Yellow,white & yellow,gold & white,multi,1,0,0,0,0,1,1,0,0,0,Chihuahua,Chihuahua,Toy Dog,toy,F/S,matched,Coco,2004-05-22
2004-05-22,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,matched,Sally,2004-05-22
2004-05-22,Black & Silver,Black & Silver,black & silver,black & grey,multi,1,0,0,0,1,0,0,0,0,1,Husky,Husky,Working Dog,working,M,lost,Cassius,2004-05-22
2004-05-23,Grey & Black & White,Black & Grey & White,black & grey & white,black & grey & white,multi,1,0,0,0,1,0,1,0,0,1,Husky,Husky,Working Dog,working,M/N,lost,Murphy,2004-05-23
2004-05-23,Tan & Grey & Black,Black & Tan & Grey,black & tan & grey,black & grey & tan,multi,1,0,0,0,1,0,0,1,0,1,Yorkie X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,matched,Lucky,2004-05-23
2004-05-23,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Dwarf Rabbit,Dwarf Rabbit,,,F/S,lost,Indica,2004-05-23
2004-05-24,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Maltese,Maltese,Toy Dog,toy,M,found,,2004-05-24
2004-05-25,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rottweiller,Rottweiler,Working Dog,working,F/S,matched,?,2004-05-25
2004-05-25,"White, Black, Grey, Brown","White, Black, Grey, Brown",brown & grey & white & black,black & brown & grey & white,multi,1,0,0,0,1,0,1,0,1,1,Bichon X Shih Tzu,Dog Crossbreed,Dog Crossbreed,crossbreed,M,matched,Kailly,2004-05-25
2004-05-25,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rotty,Rottweiler,Working Dog,working,M/N,lost,Jesse,2004-05-25
2004-05-26,Yellow,Yellow,yellow,gold,gold,0,0,0,0,0,1,0,0,0,0,Lab,Labrador Retriever,Sporting Dog,sporting,M,lost,Jack,2004-05-26
2004-05-26,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep,Shepherd,Herding Dog,herding,M/N,lost,Cheeko,2004-05-26
2004-05-26,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Cocker Spaniel,Cocker Spaniel,Sporting Dog,sporting,M/N,found,Winston,2004-05-26
2004-05-26,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Pekingese,Pekingese,Toy Dog,toy,M/N,matched,Bobo,2004-05-27
2004-05-27,Brown & White,Brown & White,brown & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,Springer Spaniel,Springer Spaniel,Sporting Dog,sporting,M,lost,Bingo,2004-05-27
2004-05-28,Grey & White,Grey & White,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Minature Snauzer,Miniature Schnauzer,Terrier,terrier,,lost,,2004-05-28
2004-05-28,White Tan Black Spot,White Tan Black Spot,black & tan & white,black & tan & white,multi,1,0,0,0,0,0,1,1,0,1,Wired Hair Fox Terrier,Wire Haired Fox Terrier,Terrier,terrier,F/S,lost,Lucy,2004-05-28
2004-05-28,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Labrador,Labrador Retriever,Sporting Dog,sporting,M,lost,Tytin,2004-05-28
2004-05-29,White Brindle,Brindle & White,brindle & white,white,white,0,0,0,0,0,0,1,0,0,0,Boston Terrier,Boston Terrier,Non-Sporting Dog,nonsporting,F/S,matched,Chika,2004-05-29
2004-05-29,Brown & Black & White,Brown & Black & White,brown & black & white,black & brown & white,multi,1,0,0,0,0,0,1,0,1,1,DSH,DSH Cat,,,,lost,,2004-05-29
2004-05-30,White & Beige,White & Beige,white & beige,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,F,lost,Bibi,2004-05-30
2004-05-30,Brown & Black & White,Brown & Black & White,brown & black & white,black & brown & white,multi,1,0,0,0,0,0,1,0,1,1,DSH,DSH Cat,,,M/N,lost,Tiger,2004-05-30
2004-05-30,Golden,Golden,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Mini Pincher X Maltese,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Benji,2004-05-30
2004-05-29,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep,Shepherd,Herding Dog,herding,M/N,lost,Johnny,2004-05-30
2004-05-31,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep X Husky X (shaved),Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Shuffie,2004-05-31
2004-05-31,Tan & White,Tan & White,tan & white,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,F/S,lost,Brittany,2004-06-01
2004-06-01,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rotty,Rottweiler,Working Dog,working,M,matched,Trigger,2004-06-01
2004-06-01,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Maltipoo,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Candy,2004-06-01
2004-06-02,White & Grey,Grey & White,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Shih Tzu X Pug,Dog Crossbreed,Dog Crossbreed,crossbreed,F,found,,2004-06-02
2004-06-02,Reddish Gold,Gold & Red,gold & red,gold & red,multi,1,0,0,1,0,1,0,0,0,0,Ret X Rotty,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,,2004-06-02
2004-06-02,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Mazey,2004-06-02
2004-06-02,Tan & Black Stripes,Tan & Black Stripes,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Boxer X Greyhound,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,matched,Maggie,2004-06-03
2004-06-03,Black & Grey & Tan Merle,Black & Grey & Tan Merle,black & tan & grey,black & grey & tan,multi,1,0,0,0,1,0,0,1,0,1,Catahoula Hound,Catahoula Hound,,,F,lost,Jane,2004-06-03
2004-06-04,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Gordon Setter X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Sam,2004-06-04
2004-06-04,Red & White,Red & White,red & white,red & white,multi,1,0,0,1,0,0,1,0,0,0,Irish Setter,Irish Setter,Sporting Dog,sporting,M/N,lost,Dudley,2004-06-04
2004-06-04,Brown & Grey,Grey & Brown,grey & brown,brown & grey,multi,1,0,0,0,1,0,0,0,1,0,Schnauzer,Schnauzer,Working Dog,working,M/N,matched,,2004-06-04
2004-06-04,Brown & Black,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Pekingese,Pekingese,Toy Dog,toy,M,matched,XO,2004-06-04
2004-06-06,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,DLH Cat,DLH Cat,,,,found,Simba,2004-06-06
2004-06-06,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Doby,Doberman,Working Dog,working,M/N,lost,Major,2004-06-06
2004-06-06,Fawn,Fawn,fawn,tan,tan,0,0,0,0,0,0,0,1,0,0,Mini Italian Greyhound,Miniature Italian Greyhound,Hound,hound,F/S,lost,Sasha,2004-06-06
2004-06-07,White with Black Tips,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M/N,lost,Muffin,2004-06-07
2004-06-07,Orange & White,Orange & White,orange & white,orange & white,multi,1,0,1,0,0,0,1,0,0,0,Long Haired Cat,DLH Cat,,,M/N,lost,Sushi,2004-06-07
2004-06-07,Brown & White,Brown & White,brown & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,F/S,matched,Whisper,2004-06-07
2004-06-07,Black & Tan & White,Black & Tan & White,black & tan & white,black & tan & white,multi,1,0,0,0,0,0,1,1,0,1,Rott X Husky,Dog Crossbreed,Dog Crossbreed,crossbreed,F,matched,,2004-06-07
2004-06-08,Tan & White,Tan & White,tan & white,tan & white,multi,1,0,0,0,0,0,1,1,0,0,PommaPoo,Dog Crossbreed,Dog Crossbreed,crossbreed,F,matched,Honey,2004-06-08
2004-06-08,Brown Tabby,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Cat,Cat,,,M/N,lost,Lester,2004-06-08
2004-06-08,Lite Beige,Beige,beige,tan,tan,0,0,0,0,0,0,0,1,0,0,Pomeranian X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,matched,Jeffrey Jr. (asian name),2004-06-08
2004-06-08,Beige,Beige,beige,tan,tan,0,0,0,0,0,0,0,1,0,0,Retriever,Retriever,Sporting Dog,sporting,M,matched,Bailey,2004-06-08
2004-06-08,Golden,Golden,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Golden Retriever,Golden Retriever,Sporting Dog,sporting,M/N,matched,Bailey,2004-06-08
2004-06-09,Yellow,Yellow,yellow,gold,gold,0,0,0,0,0,1,0,0,0,0,Lab,Labrador Retriever,Sporting Dog,sporting,F,lost,Annie,2004-06-09
2004-06-09,Tri Colour,Tri-Colour,tri-colour,?,,0,0,0,0,0,0,0,0,0,0,Australian Shepherd,Australian Shepherd,Herding Dog,herding,M,matched,Morty,2004-06-09
2004-06-10,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,F,matched,Kiona,2004-06-10
2004-06-10,Salt & Pepper,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Mini Schnauzer,Miniature Schnauzer,Terrier,terrier,M,matched,Turbo,2004-06-10
2004-06-12,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Westie,West Highland Terrier,Terrier,terrier,M/N,matched,Charlie,2004-06-12
2004-06-12,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Wolfhound X Border Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Kobe,2004-06-12
2004-06-15,Grey & White,Grey & White,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Eng Sheepdog,Eng Sheepdog,Herding Dog,herding,M/N,lost,Basil,2004-06-15
2004-06-16,Yellow,Yellow,yellow,gold,gold,0,0,0,0,0,1,0,0,0,0,Medium Size,Medium Size,,,F/S,lost,Chelsa,2004-06-17
2004-06-17,Fawn & White,Fawn & White,fawn & white,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Akita,Akita,Working Dog,working,F/S,matched,,2004-06-17
2004-06-17,Fawn with White Jacket,Fawn & White Jacket,fawn & white,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Akita,Akita,Working Dog,working,F/S,matched,Venus,2004-06-17
2004-06-17,Black Copper Brindle White,Black Copper Brindle White,black & copper & brindle & white,black & orange & white,multi,1,0,1,0,0,0,1,0,0,1,Pitbull,Pitbull,Terrier,terrier,M/N,lost,Samson,2004-06-17
2004-06-18,Black & Grey,Black & Grey,black & grey,black & grey,multi,1,0,0,0,1,0,0,0,0,1,Poodle X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Rudy,2004-06-18
2004-06-16,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Shep,Shepherd,Herding Dog,herding,M/N,lost,Jack,2004-06-18
2004-06-17,Gold,Gold,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Pomeranian,Pomeranian,Toy Dog,toy,M,matched,Toby,2004-06-18
2004-06-18,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Belgian Shepherd,Belgian Shepherd,Herding Dog,herding,F/S,lost,Kona,2004-06-18
2004-06-19,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,matched,Kumba,2004-06-19
2004-06-21,Honey,Honey,honey,gold,gold,0,0,0,0,0,1,0,0,0,0,Jindo,Jindo,Non-Sporting Dog,nonsporting,F/S,lost,Honey,2004-06-21
2004-06-21,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Maltese,Maltese,Toy Dog,toy,M,matched,Cody,2004-06-21
2004-06-21,Black & Some White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Jake,2004-06-21
2004-06-21,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Husky X Shepherd,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Tanu,2004-06-21
2004-06-22,White with Brown & Black,Brown & Black & White,brown & black & white,black & brown & white,multi,1,0,0,0,0,0,1,0,1,1,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,F,matched,,2004-06-22
2004-06-23,Tan & White,Tan & White,tan & white,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Mutilpoo X Cockapoo,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,matched,Lucy,2004-06-23
2004-06-23,Black & White & Tan,Black & Tan & White,black & tan & white,black & tan & white,multi,1,0,0,0,0,0,1,1,0,1,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Shamba,2004-06-23
2004-06-24,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,PB German Shepherd,German Shepherd Dog,Herding Dog,herding,M,lost,Seven,2004-06-24
2004-06-24,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Maltipoo X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Roxy/Poodle,2004-06-24
2004-06-24,Fawn & White,Fawn & White,fawn & white,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Boxer,Boxer,Working Dog,working,F/S,matched,Olive,2004-06-24
2004-06-25,Tan with White bit of Black,Black & Tan & White,black & tan & white,black & tan & white,multi,1,0,0,0,0,0,1,1,0,1,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Kailey,2004-06-25
2004-06-25,Tri,Tri-Colour,tri-colour,?,,0,0,0,0,0,0,0,0,0,0,Sheltie,Sheltie,Herding Dog,herding,F,found,,2004-06-25
2004-06-24,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Teacup Maltipoo,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Sophie,2004-06-25
2004-06-25,Tri,Tri-Colour,tri-colour,?,,0,0,0,0,0,0,0,0,0,0,Beagle,Beagle,Hound,hound,M/N,matched,,2004-06-25
2004-06-24,Beige,Beige,beige,tan,tan,0,0,0,0,0,0,0,1,0,0,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,M,lost,Snoop,2004-06-25
2004-06-26,Golden,Golden,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Cocker Spaniel,Cocker Spaniel,Sporting Dog,sporting,F,lost,Saddie,2004-06-25
2004-06-25,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Maltipoo,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,found,Sophie,2004-06-25
2004-06-25,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Beagle,Beagle,Hound,hound,M/N,matched,Max,2004-06-25
2004-06-24,Light Brown with White,Brown & White,brown & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,M,lost,Snoop,2004-06-25
2004-06-25,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,LH Shep,Long Haired Shepherd,Herding Dog,herding,F/S,lost,Ginger,2004-06-25
2004-06-25,Lite Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,M,lost,Snoop,2004-06-25
2004-06-26,Tri,Tri-Colour,tri-colour,?,,0,0,0,0,0,0,0,0,0,0,Beagle,Beagle,Hound,hound,F/S,lost,Bailey,2004-06-26
2004-06-26,Beige,Beige,beige,tan,tan,0,0,0,0,0,0,0,1,0,0,Lhasa Apso X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Tigger,2004-06-26
2004-06-26,Gold,Gold,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Labrador,Labrador Retriever,Sporting Dog,sporting,M/N,lost,Money,2004-06-26
2004-06-26,Lite Yellow,Light Yellow,yellow,gold,gold,0,0,0,0,0,1,0,0,0,0,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,matched,Spencer,2004-06-26
2004-06-27,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,matched,Jessie,2004-06-27
2004-06-27,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Lab X Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Mara,2004-06-27
2004-06-27,White & Grey,Grey & White,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Alaskan Malamute,Malamute,Working Dog,working,M/N,lost,Yulon,2004-06-27
2004-06-27,Tri Colour,Tri-Colour,tri-colour,?,,0,0,0,0,0,0,0,0,0,0,Long Haired Shep,Long Haired Shepherd,Herding Dog,herding,F,lost,Ginger,2004-06-27
2004-06-27,Gold,Gold,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Honey,2004-06-27
2004-06-27,Brown & White,Brown & White,brown & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,Border Collie X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,,2004-06-27
2004-06-27,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Lhasa X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Bonnie,2004-06-27
2004-06-28,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Border Collie,Border Collie,Herding Dog,herding,M,lost,Bosley,2004-06-28
2004-06-28,White &  Black,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Wirehaired JRT,Jack Russell Terrier,Terrier,terrier,M/N,matched,Spud,2004-06-28
2004-06-28,Brown & Black,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Tabby Cat,Tabby Cat,,,F/S,lost,Yoyo,2004-06-28
2004-06-28,Liver &  White,Liver & White,liver & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,GSH Pointer,German Short Haired Pointer,Sporting Dog,sporting,M/N,lost,Tzar,2004-06-28
2004-06-28,Black & White & Tan,Black & Tan & White,black & tan & white,black & tan & white,multi,1,0,0,0,0,0,1,1,0,1,Husky X Shepherd,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Cai,2004-06-29
2004-06-29,Biege,Beige,beige,tan,tan,0,0,0,0,0,0,0,1,0,0,Pom,Pomeranian,Toy Dog,toy,F,lost,Coco,2004-06-29
2004-06-29,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Poodle,Poodle,Non-Sporting Dog,nonsporting,M/N,matched,Shadow,2004-06-30
2004-06-28,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Lab pup,Labrador Retriever,Sporting Dog,sporting,M/N,matched,Tucker,2004-06-30
2004-06-30,Blonde,Blonde,blond,gold,gold,0,0,0,0,0,1,0,0,0,0,Yellow Lab,Yellow Lab,Sporting Dog,sporting,F/S,matched,Sadie,2004-06-30
2004-07-01,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Boxer X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Buster,2004-07-02
2004-07-02,Fawn & Black,Fawn & Black,fawn & black,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Pug X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Dixie Lee Trouble,2004-07-02
2004-07-02,Gold,Gold,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Pekipoo,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Prince,2004-07-02
2004-07-03,Red Fawn Brindle,Red Fawn Brindle,red & fawn & brindle,red & tan,multi,1,0,0,1,0,0,0,1,0,0,Pit X Pug,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,,2004-07-03
2004-07-03,White w Brown Patch,Brown & White,brown & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,Maltese X Shih Tzu,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,?,2004-07-03
2004-07-03,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Shep,Shepherd,Herding Dog,herding,M/N,found,,2004-07-03
2004-07-03,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Toffee,2004-07-05
2004-07-05,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,F/S,lost,Beethoven,2004-07-05
2004-07-05,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Chow,Chow,Non-Sporting Dog,nonsporting,F/S,lost,Dubie,2004-07-05
2004-07-05,Yellow,Yellow,yellow,gold,gold,0,0,0,0,0,1,0,0,0,0,Lab,Labrador Retriever,Sporting Dog,sporting,M,matched,Leo,2004-07-05
2004-07-06,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Rottweiler mix,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Brewster,2004-07-06
2004-07-06,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Staffordshire,Staffordshire Bull Terrier,Terrier,terrier,M,found,,2004-07-06
2004-07-06,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Bermese 8 Ft Python,Bermese 8 Ft Python,,,F,matched,,2004-07-06
2004-07-07,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,lost,Kalem,2004-07-07
2004-07-21,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Corgi X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Tyson,2004-07-07
2004-07-07,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,M/N,matched,Pillien,2004-07-07
2004-07-07,Golden & White & Black,Golden & White & Black,black & gold & white,black & gold & white,multi,1,0,0,0,0,1,1,0,0,1,Yorkie X Pomerainian,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Teddy,2004-07-07
2004-07-07,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Sharpei,Sharpei,Non-Sporting Dog,nonsporting,M,matched,Spencer,2004-07-07
2004-06-26,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Akita X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Fred,2004-07-08
2004-07-01,Tan & White,Tan & White,tan & white,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Boxer X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Buster/Peanut Duster,2004-07-09
2004-07-09,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,M/N,matched,pillien,2004-07-09
2004-07-09,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,F/S,matched,gaelle,2004-07-09
2004-07-09,Yellow,Yellow,yellow,gold,gold,0,0,0,0,0,1,0,0,0,0,Yellow Lab,Yellow Lab,Sporting Dog,sporting,F,matched,Sadie,2004-07-09
2004-07-09,Black & Brown,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Shepherd,Shepherd,Herding Dog,herding,M/N,lost,toby,2004-07-09
2004-07-09,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Terrier X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,matched,Mima,2004-07-09
2004-07-09,Golden,Golden,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,matched,Chase,2004-07-09
2004-07-10,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Labradoodle,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Mia,2004-07-10
2004-07-10,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep,Shepherd,Herding Dog,herding,M,lost,Toby,2004-07-10
2004-07-10,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Shep X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Hobbs,2004-07-10
